id,estate,divisi,status,jenis_pupuk,tahun,bulan,rencana_qty,rencana_biaya,rencana_dosis,rencana_jumlah_pokok,rencana_luas_ha
1,Melamor,1,TM,Agroblen,2019,Januari,0.0,0.0,0.0,0,0.0
2,Melamor,1,TM,Agroblen,2019,Februari,0.0,0.0,0.0,0,0.0
3,Melamor,1,TM,Agroblen,2019,Maret,0.0,0.0,0.0,0,0.0
4,Melamor,1,TM,Agroblen,2019,April,0.0,0.0,0.0,0,0.0
5,Melamor,1,TM,Agroblen,2019,Mei,0.0,0.0,0.0,0,0.0
6,Melamor,1,TM,Agroblen,2019,Juni,0.0,0.0,0.0,0,0.0
7,Melamor,1,TM,Agroblen,2019,Juli,0.0,0.0,0.0,0,0.0
8,Melamor,1,TM,Agroblen,2019,Agustus,0.0,0.0,0.0,0,0.0
9,Melamor,1,TM,Agroblen,2019,September,0.0,0.0,0.0,0,0.0
10,Melamor,1,TM,Agroblen,2019,Oktober,0.0,0.0,0.0,0,0.0
11,Melamor,1,TM,Agroblen,2019,November,0.0,0.0,0.0,0,0.0
12,Melamor,1,TM,Agroblen,2019,Desember,0.0,0.0,0.0,0,0.0
13,Melamor,1,TM,Agroblen,2020,Januari,0.0,0.0,0.0,0,0.0
14,Melamor,1,TM,Agroblen,2020,Februari,0.0,0.0,0.0,0,0.0
15,Melamor,1,TM,Agroblen,2020,Maret,0.0,0.0,0.0,0,0.0
16,Melamor,1,TM,Agroblen,2020,April,0.0,0.0,0.0,0,0.0
17,Melamor,1,TM,Agroblen,2020,Mei,0.0,0.0,0.0,0,0.0
18,Melamor,1,TM,Agroblen,2020,Juni,0.0,0.0,0.0,0,0.0
19,Melamor,1,TM,Agroblen,2020,Juli,0.0,0.0,0.0,0,0.0
20,Melamor,1,TM,Agroblen,2020,Agustus,0.0,0.0,0.0,0,0.0
21,Melamor,1,TM,Agroblen,2020,September,0.0,0.0,0.0,0,0.0
22,Melamor,1,TM,Agroblen,2020,Oktober,0.0,0.0,0.0,0,0.0
23,Melamor,1,TM,Agroblen,2020,November,0.0,0.0,0.0,0,0.0
24,Melamor,1,TM,Agroblen,2020,Desember,0.0,0.0,0.0,0,0.0
25,Melamor,1,TM,Agroblen,2021,Januari,0.0,0.0,0.0,0,0.0
26,Melamor,1,TM,Agroblen,2021,Februari,0.0,0.0,0.0,0,0.0
27,Melamor,1,TM,Agroblen,2021,Maret,0.0,0.0,0.0,0,0.0
28,Melamor,1,TM,Agroblen,2021,April,0.0,0.0,0.0,0,0.0
29,Melamor,1,TM,Agroblen,2021,Mei,0.0,0.0,0.0,0,0.0
30,Melamor,1,TM,Agroblen,2021,Juni,0.0,0.0,0.0,0,0.0
31,Melamor,1,TM,Agroblen,2021,Juli,0.0,0.0,0.0,0,0.0
32,Melamor,1,TM,Agroblen,2021,Agustus,0.0,0.0,0.0,0,0.0
33,Melamor,1,TM,Agroblen,2021,September,0.0,0.0,0.0,0,0.0
34,Melamor,1,TM,Agroblen,2021,Oktober,0.0,0.0,0.0,0,0.0
35,Melamor,1,TM,Agroblen,2021,November,0.0,0.0,0.0,0,0.0
36,Melamor,1,TM,Agroblen,2021,Desember,0.0,0.0,0.0,0,0.0
37,Melamor,1,TM,Agroblen,2022,Januari,0.0,0.0,0.0,0,0.0
38,Melamor,1,TM,Agroblen,2022,Februari,0.0,0.0,0.0,0,0.0
39,Melamor,1,TM,Agroblen,2022,Maret,0.0,0.0,0.0,0,0.0
40,Melamor,1,TM,Agroblen,2022,April,0.0,0.0,0.0,0,0.0
41,Melamor,1,TM,Agroblen,2022,Mei,0.0,0.0,0.0,0,0.0
42,Melamor,1,TM,Agroblen,2022,Juni,0.0,0.0,0.0,0,0.0
43,Melamor,1,TM,Agroblen,2022,Juli,0.0,0.0,0.0,0,0.0
44,Melamor,1,TM,Agroblen,2022,Agustus,0.0,0.0,0.0,0,0.0
45,Melamor,1,TM,Agroblen,2022,September,0.0,0.0,0.0,0,0.0
46,Melamor,1,TM,Agroblen,2022,Oktober,0.0,0.0,0.0,0,0.0
47,Melamor,1,TM,Agroblen,2022,November,0.0,0.0,0.0,0,0.0
48,Melamor,1,TM,Agroblen,2022,Desember,0.0,0.0,0.0,0,0.0
49,Melamor,1,TM,Agroblen,2023,Januari,0.0,0.0,0.0,0,0.0
50,Melamor,1,TM,Agroblen,2023,Februari,0.0,0.0,0.0,0,0.0
51,Melamor,1,TM,Agroblen,2023,Maret,0.0,0.0,0.0,0,0.0
52,Melamor,1,TM,Agroblen,2023,April,0.0,0.0,0.0,0,0.0
53,Melamor,1,TM,Agroblen,2023,Mei,0.0,0.0,0.0,0,0.0
54,Melamor,1,TM,Agroblen,2023,Juni,0.0,0.0,0.0,0,0.0
55,Melamor,1,TM,Agroblen,2023,Juli,0.0,0.0,0.0,0,0.0
56,Melamor,1,TM,Agroblen,2023,Agustus,0.0,0.0,0.0,0,0.0
57,Melamor,1,TM,Agroblen,2023,September,0.0,0.0,0.0,0,0.0
58,Melamor,1,TM,Agroblen,2023,Oktober,0.0,0.0,0.0,0,0.0
59,Melamor,1,TM,Agroblen,2023,November,0.0,0.0,0.0,0,0.0
60,Melamor,1,TM,Agroblen,2023,Desember,0.0,0.0,0.0,0,0.0
61,Melamor,1,TM,Agroblen,2024,Januari,0.0,0.0,0.0,0,0.0
62,Melamor,1,TM,Agroblen,2024,Februari,0.0,0.0,0.0,0,0.0
63,Melamor,1,TM,Agroblen,2024,Maret,0.0,0.0,0.0,0,0.0
64,Melamor,1,TM,Agroblen,2024,April,0.0,0.0,0.0,0,0.0
65,Melamor,1,TM,Agroblen,2024,Mei,0.0,0.0,0.0,0,0.0
66,Melamor,1,TM,Agroblen,2024,Juni,0.0,0.0,0.0,0,0.0
67,Melamor,1,TM,Agroblen,2024,Juli,0.0,0.0,0.0,0,0.0
68,Melamor,1,TM,Agroblen,2024,Agustus,0.0,0.0,0.0,0,0.0
69,Melamor,1,TM,Agroblen,2024,September,0.0,0.0,0.0,0,0.0
70,Melamor,1,TM,Agroblen,2024,Oktober,0.0,0.0,0.0,0,0.0
71,Melamor,1,TM,Agroblen,2024,November,0.0,0.0,0.0,0,0.0
72,Melamor,1,TM,Agroblen,2024,Desember,0.0,0.0,0.0,0,0.0
73,Melamor,1,TM,Borate,2019,Januari,0.0,0.0,0.0,0,0.0
74,Melamor,1,TM,Borate,2019,Februari,0.0,0.0,0.0,0,0.0
75,Melamor,1,TM,Borate,2019,Maret,0.0,0.0,0.0,0,0.0
76,Melamor,1,TM,Borate,2019,April,0.0,0.0,0.0,0,0.0
77,Melamor,1,TM,Borate,2019,Mei,0.0,0.0,0.0,0,0.0
78,Melamor,1,TM,Borate,2019,Juni,0.0,0.0,0.0,0,0.0
79,Melamor,1,TM,Borate,2019,Juli,0.0,0.0,0.0,0,0.0
80,Melamor,1,TM,Borate,2019,Agustus,0.0,0.0,0.0,0,0.0
81,Melamor,1,TM,Borate,2019,September,0.0,0.0,0.0,0,0.0
82,Melamor,1,TM,Borate,2019,Oktober,0.0,0.0,0.0,0,0.0
83,Melamor,1,TM,Borate,2019,November,0.0,0.0,0.0,0,0.0
84,Melamor,1,TM,Borate,2019,Desember,0.0,0.0,0.0,0,0.0
85,Melamor,1,TM,Borate,2020,Januari,78.7,729155.5,0.0,0,0.0
86,Melamor,1,TM,Borate,2020,Februari,0.0,0.0,0.0,0,0.0
87,Melamor,1,TM,Borate,2020,Maret,0.0,0.0,0.0,0,0.0
88,Melamor,1,TM,Borate,2020,April,0.0,0.0,0.0,0,0.0
89,Melamor,1,TM,Borate,2020,Mei,0.0,0.0,0.0,0,0.0
90,Melamor,1,TM,Borate,2020,Juni,0.0,0.0,0.0,0,0.0
91,Melamor,1,TM,Borate,2020,Juli,0.0,0.0,0.0,0,0.0
92,Melamor,1,TM,Borate,2020,Agustus,0.0,0.0,0.0,0,0.0
93,Melamor,1,TM,Borate,2020,September,0.0,0.0,0.0,0,0.0
94,Melamor,1,TM,Borate,2020,Oktober,0.0,0.0,0.0,0,0.0
95,Melamor,1,TM,Borate,2020,November,0.0,0.0,0.0,0,0.0
96,Melamor,1,TM,Borate,2020,Desember,0.0,0.0,0.0,0,0.0
97,Melamor,1,TM,Borate,2021,Januari,0.0,0.0,0.0,0,0.0
98,Melamor,1,TM,Borate,2021,Februari,0.0,0.0,0.0,0,0.0
99,Melamor,1,TM,Borate,2021,Maret,0.0,0.0,0.0,0,0.0
100,Melamor,1,TM,Borate,2021,April,0.0,0.0,0.0,0,0.0
101,Melamor,1,TM,Borate,2021,Mei,0.0,0.0,0.0,0,0.0
102,Melamor,1,TM,Borate,2021,Juni,0.0,0.0,0.0,0,0.0
103,Melamor,1,TM,Borate,2021,Juli,0.0,0.0,0.0,0,0.0
104,Melamor,1,TM,Borate,2021,Agustus,0.0,0.0,0.0,0,0.0
105,Melamor,1,TM,Borate,2021,September,0.0,0.0,0.0,0,0.0
106,Melamor,1,TM,Borate,2021,Oktober,0.0,0.0,0.0,0,0.0
107,Melamor,1,TM,Borate,2021,November,0.0,0.0,0.0,0,0.0
108,Melamor,1,TM,Borate,2021,Desember,0.0,0.0,0.0,0,0.0
109,Melamor,1,TM,Borate,2022,Januari,0.0,0.0,0.0,0,0.0
110,Melamor,1,TM,Borate,2022,Februari,0.0,0.0,0.0,0,0.0
111,Melamor,1,TM,Borate,2022,Maret,0.0,0.0,0.0,0,0.0
112,Melamor,1,TM,Borate,2022,April,0.0,0.0,0.0,0,0.0
113,Melamor,1,TM,Borate,2022,Mei,0.0,0.0,0.0,0,0.0
114,Melamor,1,TM,Borate,2022,Juni,0.0,0.0,0.0,0,0.0
115,Melamor,1,TM,Borate,2022,Juli,0.0,0.0,0.0,0,0.0
116,Melamor,1,TM,Borate,2022,Agustus,1206.0,11671668.0,0.0,0,0.0
117,Melamor,1,TM,Borate,2022,September,0.0,0.0,0.0,0,0.0
118,Melamor,1,TM,Borate,2022,Oktober,0.0,0.0,0.0,0,0.0
119,Melamor,1,TM,Borate,2022,November,0.0,0.0,0.0,0,0.0
120,Melamor,1,TM,Borate,2022,Desember,0.0,0.0,0.0,0,0.0
121,Melamor,1,TM,Borate,2023,Januari,0.0,201773.0,0.0,0,0.0
122,Melamor,1,TM,Borate,2023,Februari,0.0,0.0,0.0,0,0.0
123,Melamor,1,TM,Borate,2023,Maret,0.0,0.0,0.0,0,0.0
124,Melamor,1,TM,Borate,2023,April,0.0,0.0,0.0,0,0.0
125,Melamor,1,TM,Borate,2023,Mei,0.0,0.0,0.0,0,0.0
126,Melamor,1,TM,Borate,2023,Juni,0.0,0.0,0.0,0,0.0
127,Melamor,1,TM,Borate,2023,Juli,0.0,0.0,0.0,0,0.0
128,Melamor,1,TM,Borate,2023,Agustus,0.0,0.0,0.0,0,0.0
129,Melamor,1,TM,Borate,2023,September,0.0,0.0,0.0,0,0.0
130,Melamor,1,TM,Borate,2023,Oktober,1694.5,26300334.5,1.3,16945,111.38
131,Melamor,1,TM,Borate,2023,November,0.0,0.0,0.0,0,0.0
132,Melamor,1,TM,Borate,2023,Desember,0.0,0.0,0.0,0,0.0
133,Melamor,1,TM,Borate,2024,Januari,0.0,0.0,0.0,0,0.0
134,Melamor,1,TM,Borate,2024,Februari,0.0,0.0,0.0,0,0.0
135,Melamor,1,TM,Borate,2024,Maret,0.0,0.0,0.0,0,0.0
136,Melamor,1,TM,Borate,2024,April,0.0,0.0,0.0,0,0.0
137,Melamor,1,TM,Borate,2024,Mei,0.0,0.0,0.0,0,0.0
138,Melamor,1,TM,Borate,2024,Juni,574.9,7807142.0,0.4,5749,43.21
139,Melamor,1,TM,Borate,2024,Juli,3853.1,52325098.0,1.7,38531,283.55
140,Melamor,1,TM,Borate,2024,Agustus,0.0,0.0,0.0,0,0.0
141,Melamor,1,TM,Borate,2024,September,0.0,0.0,0.0,0,0.0
142,Melamor,1,TM,Borate,2024,Oktober,0.0,0.0,0.0,0,0.0
143,Melamor,1,TM,Borate,2024,November,0.0,0.0,0.0,0,0.0
144,Melamor,1,TM,Borate,2024,Desember,0.0,0.0,0.0,0,0.0
145,Melamor,1,TM,DAP,2019,Januari,0.0,0.0,0.0,0,0.0
146,Melamor,1,TM,DAP,2019,Februari,0.0,0.0,0.0,0,0.0
147,Melamor,1,TM,DAP,2019,Maret,0.0,0.0,0.0,0,0.0
148,Melamor,1,TM,DAP,2019,April,0.0,0.0,0.0,0,0.0
149,Melamor,1,TM,DAP,2019,Mei,0.0,0.0,0.0,0,0.0
150,Melamor,1,TM,DAP,2019,Juni,0.0,0.0,0.0,0,0.0
151,Melamor,1,TM,DAP,2019,Juli,0.0,0.0,0.0,0,0.0
152,Melamor,1,TM,DAP,2019,Agustus,0.0,0.0,0.0,0,0.0
153,Melamor,1,TM,DAP,2019,September,0.0,0.0,0.0,0,0.0
154,Melamor,1,TM,DAP,2019,Oktober,0.0,0.0,0.0,0,0.0
155,Melamor,1,TM,DAP,2019,November,0.0,0.0,0.0,0,0.0
156,Melamor,1,TM,DAP,2019,Desember,1967.5,14333237.5,0.0,0,0.0
157,Melamor,1,TM,DAP,2020,Januari,0.0,0.0,0.0,0,0.0
158,Melamor,1,TM,DAP,2020,Februari,0.0,0.0,0.0,0,0.0
159,Melamor,1,TM,DAP,2020,Maret,0.0,0.0,0.0,0,0.0
160,Melamor,1,TM,DAP,2020,April,0.0,0.0,0.0,0,0.0
161,Melamor,1,TM,DAP,2020,Mei,0.0,0.0,0.0,0,0.0
162,Melamor,1,TM,DAP,2020,Juni,0.0,0.0,0.0,0,0.0
163,Melamor,1,TM,DAP,2020,Juli,0.0,0.0,0.0,0,0.0
164,Melamor,1,TM,DAP,2020,Agustus,0.0,0.0,0.0,0,0.0
165,Melamor,1,TM,DAP,2020,September,0.0,0.0,0.0,0,0.0
166,Melamor,1,TM,DAP,2020,Oktober,0.0,0.0,0.0,0,0.0
167,Melamor,1,TM,DAP,2020,November,0.0,0.0,0.0,0,0.0
168,Melamor,1,TM,DAP,2020,Desember,0.0,0.0,0.0,0,0.0
169,Melamor,1,TM,DAP,2021,Januari,27962.0,199145364.0,0.0,0,0.0
170,Melamor,1,TM,DAP,2021,Februari,0.0,0.0,0.0,0,0.0
171,Melamor,1,TM,DAP,2021,Maret,0.0,0.0,0.0,0,0.0
172,Melamor,1,TM,DAP,2021,April,0.0,0.0,0.0,0,0.0
173,Melamor,1,TM,DAP,2021,Mei,0.0,0.0,0.0,0,0.0
174,Melamor,1,TM,DAP,2021,Juni,0.0,0.0,0.0,0,0.0
175,Melamor,1,TM,DAP,2021,Juli,0.0,0.0,0.0,0,0.0
176,Melamor,1,TM,DAP,2021,Agustus,0.0,0.0,0.0,0,0.0
177,Melamor,1,TM,DAP,2021,September,0.0,0.0,0.0,0,0.0
178,Melamor,1,TM,DAP,2021,Oktober,0.0,0.0,0.0,0,0.0
179,Melamor,1,TM,DAP,2021,November,0.0,0.0,0.0,0,0.0
180,Melamor,1,TM,DAP,2021,Desember,0.0,0.0,0.0,0,0.0
181,Melamor,1,TM,DAP,2022,Januari,18090.0,109480680.0,0.0,0,0.0
182,Melamor,1,TM,DAP,2022,Februari,0.0,0.0,0.0,0,0.0
183,Melamor,1,TM,DAP,2022,Maret,0.0,0.0,0.0,0,0.0
184,Melamor,1,TM,DAP,2022,April,0.0,0.0,0.0,0,0.0
185,Melamor,1,TM,DAP,2022,Mei,0.0,0.0,0.0,0,0.0
186,Melamor,1,TM,DAP,2022,Juni,0.0,0.0,0.0,0,0.0
187,Melamor,1,TM,DAP,2022,Juli,0.0,0.0,0.0,0,0.0
188,Melamor,1,TM,DAP,2022,Agustus,0.0,0.0,0.0,0,0.0
189,Melamor,1,TM,DAP,2022,September,0.0,0.0,0.0,0,0.0
190,Melamor,1,TM,DAP,2022,Oktober,0.0,0.0,0.0,0,0.0
191,Melamor,1,TM,DAP,2022,November,0.0,0.0,0.0,0,0.0
192,Melamor,1,TM,DAP,2022,Desember,0.0,0.0,0.0,0,0.0
193,Melamor,1,TM,DAP,2023,Januari,0.0,0.0,0.0,0,0.0
194,Melamor,1,TM,DAP,2023,Februari,0.0,0.0,0.0,0,0.0
195,Melamor,1,TM,DAP,2023,Maret,0.0,0.0,0.0,0,0.0
196,Melamor,1,TM,DAP,2023,April,0.0,0.0,0.0,0,0.0
197,Melamor,1,TM,DAP,2023,Mei,0.0,0.0,0.0,0,0.0
198,Melamor,1,TM,DAP,2023,Juni,0.0,0.0,0.0,0,0.0
199,Melamor,1,TM,DAP,2023,Juli,0.0,0.0,0.0,0,0.0
200,Melamor,1,TM,DAP,2023,Agustus,0.0,0.0,0.0,0,0.0
201,Melamor,1,TM,DAP,2023,September,0.0,0.0,0.0,0,0.0
202,Melamor,1,TM,DAP,2023,Oktober,0.0,0.0,0.0,0,0.0
203,Melamor,1,TM,DAP,2023,November,0.0,0.0,0.0,0,0.0
204,Melamor,1,TM,DAP,2023,Desember,0.0,0.0,0.0,0,0.0
205,Melamor,1,TM,DAP,2024,Januari,0.0,0.0,0.0,0,0.0
206,Melamor,1,TM,DAP,2024,Februari,0.0,0.0,0.0,0,0.0
207,Melamor,1,TM,DAP,2024,Maret,0.0,0.0,0.0,0,0.0
208,Melamor,1,TM,DAP,2024,April,0.0,0.0,0.0,0,0.0
209,Melamor,1,TM,DAP,2024,Mei,0.0,0.0,0.0,0,0.0
210,Melamor,1,TM,DAP,2024,Juni,0.0,0.0,0.0,0,0.0
211,Melamor,1,TM,DAP,2024,Juli,0.0,0.0,0.0,0,0.0
212,Melamor,1,TM,DAP,2024,Agustus,0.0,0.0,0.0,0,0.0
213,Melamor,1,TM,DAP,2024,September,0.0,0.0,0.0,0,0.0
214,Melamor,1,TM,DAP,2024,Oktober,0.0,0.0,0.0,0,0.0
215,Melamor,1,TM,DAP,2024,November,0.0,0.0,0.0,0,0.0
216,Melamor,1,TM,DAP,2024,Desember,0.0,0.0,0.0,0,0.0
217,Melamor,1,TM,Dolomite,2019,Januari,0.0,0.0,0.0,0,0.0
218,Melamor,1,TM,Dolomite,2019,Februari,0.0,0.0,0.0,0,0.0
219,Melamor,1,TM,Dolomite,2019,Maret,0.0,0.0,0.0,0,0.0
220,Melamor,1,TM,Dolomite,2019,April,0.0,0.0,0.0,0,0.0
221,Melamor,1,TM,Dolomite,2019,Mei,0.0,0.0,0.0,0,0.0
222,Melamor,1,TM,Dolomite,2019,Juni,0.0,0.0,0.0,0,0.0
223,Melamor,1,TM,Dolomite,2019,Juli,0.0,0.0,0.0,0,0.0
224,Melamor,1,TM,Dolomite,2019,Agustus,0.0,0.0,0.0,0,0.0
225,Melamor,1,TM,Dolomite,2019,September,0.0,0.0,0.0,0,0.0
226,Melamor,1,TM,Dolomite,2019,Oktober,0.0,0.0,0.0,0,0.0
227,Melamor,1,TM,Dolomite,2019,November,2361.0,2930001.0,0.0,0,0.0
228,Melamor,1,TM,Dolomite,2019,Desember,0.0,0.0,0.0,0,0.0
229,Melamor,1,TM,Dolomite,2020,Januari,0.0,0.0,0.0,0,0.0
230,Melamor,1,TM,Dolomite,2020,Februari,0.0,0.0,0.0,0,0.0
231,Melamor,1,TM,Dolomite,2020,Maret,0.0,0.0,0.0,0,0.0
232,Melamor,1,TM,Dolomite,2020,April,0.0,0.0,0.0,0,0.0
233,Melamor,1,TM,Dolomite,2020,Mei,0.0,0.0,0.0,0,0.0
234,Melamor,1,TM,Dolomite,2020,Juni,0.0,0.0,0.0,0,0.0
235,Melamor,1,TM,Dolomite,2020,Juli,0.0,0.0,0.0,0,0.0
236,Melamor,1,TM,Dolomite,2020,Agustus,0.0,0.0,0.0,0,0.0
237,Melamor,1,TM,Dolomite,2020,September,0.0,0.0,0.0,0,0.0
238,Melamor,1,TM,Dolomite,2020,Oktober,0.0,0.0,0.0,0,0.0
239,Melamor,1,TM,Dolomite,2020,November,0.0,0.0,0.0,0,0.0
240,Melamor,1,TM,Dolomite,2020,Desember,0.0,0.0,0.0,0,0.0
241,Melamor,1,TM,Dolomite,2021,Januari,0.0,0.0,0.0,0,0.0
242,Melamor,1,TM,Dolomite,2021,Februari,0.0,0.0,0.0,0,0.0
243,Melamor,1,TM,Dolomite,2021,Maret,0.0,0.0,0.0,0,0.0
244,Melamor,1,TM,Dolomite,2021,April,0.0,0.0,0.0,0,0.0
245,Melamor,1,TM,Dolomite,2021,Mei,0.0,0.0,0.0,0,0.0
246,Melamor,1,TM,Dolomite,2021,Juni,0.0,0.0,0.0,0,0.0
247,Melamor,1,TM,Dolomite,2021,Juli,0.0,0.0,0.0,0,0.0
248,Melamor,1,TM,Dolomite,2021,Agustus,0.0,0.0,0.0,0,0.0
249,Melamor,1,TM,Dolomite,2021,September,0.0,0.0,0.0,0,0.0
250,Melamor,1,TM,Dolomite,2021,Oktober,0.0,0.0,0.0,0,0.0
251,Melamor,1,TM,Dolomite,2021,November,0.0,0.0,0.0,0,0.0
252,Melamor,1,TM,Dolomite,2021,Desember,0.0,0.0,0.0,0,0.0
253,Melamor,1,TM,Dolomite,2022,Januari,0.0,0.0,0.0,0,0.0
254,Melamor,1,TM,Dolomite,2022,Februari,0.0,0.0,0.0,0,0.0
255,Melamor,1,TM,Dolomite,2022,Maret,0.0,0.0,0.0,0,0.0
256,Melamor,1,TM,Dolomite,2022,April,4206.0,5110290.0,0.0,0,0.0
257,Melamor,1,TM,Dolomite,2022,Mei,7854.0,9542610.0,0.0,0,0.0
258,Melamor,1,TM,Dolomite,2022,Juni,0.0,0.0,0.0,0,0.0
259,Melamor,1,TM,Dolomite,2022,Juli,0.0,0.0,0.0,0,0.0
260,Melamor,1,TM,Dolomite,2022,Agustus,0.0,0.0,0.0,0,0.0
261,Melamor,1,TM,Dolomite,2022,September,0.0,0.0,0.0,0,0.0
262,Melamor,1,TM,Dolomite,2022,Oktober,0.0,0.0,0.0,0,0.0
263,Melamor,1,TM,Dolomite,2022,November,0.0,0.0,0.0,0,0.0
264,Melamor,1,TM,Dolomite,2022,Desember,0.0,0.0,0.0,0,0.0
265,Melamor,1,TM,Dolomite,2023,Januari,0.0,20111.0,0.0,0,0.0
266,Melamor,1,TM,Dolomite,2023,Februari,0.0,0.0,0.0,0,0.0
267,Melamor,1,TM,Dolomite,2023,Maret,6309.0,9760023.0,3.0,4206,32.21
268,Melamor,1,TM,Dolomite,2023,April,19108.5,29560849.5,16.5,12739,79.17
269,Melamor,1,TM,Dolomite,2023,Mei,0.0,0.0,0.0,0,0.0
270,Melamor,1,TM,Dolomite,2023,Juni,0.0,0.0,0.0,0,0.0
271,Melamor,1,TM,Dolomite,2023,Juli,0.0,0.0,0.0,0,0.0
272,Melamor,1,TM,Dolomite,2023,Agustus,0.0,0.0,0.0,0,0.0
273,Melamor,1,TM,Dolomite,2023,September,0.0,0.0,0.0,0,0.0
274,Melamor,1,TM,Dolomite,2023,Oktober,0.0,0.0,0.0,0,0.0
275,Melamor,1,TM,Dolomite,2023,November,0.0,0.0,0.0,0,0.0
276,Melamor,1,TM,Dolomite,2023,Desember,0.0,0.0,0.0,0,0.0
277,Melamor,1,TM,Dolomite,2024,Januari,0.0,0.0,0.0,0,0.0
278,Melamor,1,TM,Dolomite,2024,Februari,0.0,0.0,0.0,0,0.0
279,Melamor,1,TM,Dolomite,2024,Maret,0.0,0.0,0.0,0,0.0
280,Melamor,1,TM,Dolomite,2024,April,0.0,0.0,0.0,0,0.0
281,Melamor,1,TM,Dolomite,2024,Mei,0.0,0.0,0.0,0,0.0
282,Melamor,1,TM,Dolomite,2024,Juni,0.0,0.0,0.0,0,0.0
283,Melamor,1,TM,Dolomite,2024,Juli,5749.0,9002934.0,4.0,5749,43.21
284,Melamor,1,TM,Dolomite,2024,Agustus,38531.0,60339546.0,17.0,38531,283.55
285,Melamor,1,TM,Dolomite,2024,September,0.0,0.0,0.0,0,0.0
286,Melamor,1,TM,Dolomite,2024,Oktober,0.0,0.0,0.0,0,0.0
287,Melamor,1,TM,Dolomite,2024,November,0.0,0.0,0.0,0,0.0
288,Melamor,1,TM,Dolomite,2024,Desember,0.0,0.0,0.0,0,0.0
289,Melamor,1,TM,Kaptan (CaCo3),2019,Januari,0.0,0.0,0.0,0,0.0
290,Melamor,1,TM,Kaptan (CaCo3),2019,Februari,0.0,0.0,0.0,0,0.0
291,Melamor,1,TM,Kaptan (CaCo3),2019,Maret,0.0,0.0,0.0,0,0.0
292,Melamor,1,TM,Kaptan (CaCo3),2019,April,0.0,0.0,0.0,0,0.0
293,Melamor,1,TM,Kaptan (CaCo3),2019,Mei,0.0,0.0,0.0,0,0.0
294,Melamor,1,TM,Kaptan (CaCo3),2019,Juni,0.0,0.0,0.0,0,0.0
295,Melamor,1,TM,Kaptan (CaCo3),2019,Juli,0.0,0.0,0.0,0,0.0
296,Melamor,1,TM,Kaptan (CaCo3),2019,Agustus,0.0,0.0,0.0,0,0.0
297,Melamor,1,TM,Kaptan (CaCo3),2019,September,0.0,0.0,0.0,0,0.0
298,Melamor,1,TM,Kaptan (CaCo3),2019,Oktober,0.0,0.0,0.0,0,0.0
299,Melamor,1,TM,Kaptan (CaCo3),2019,November,0.0,0.0,0.0,0,0.0
300,Melamor,1,TM,Kaptan (CaCo3),2019,Desember,0.0,0.0,0.0,0,0.0
301,Melamor,1,TM,Kaptan (CaCo3),2020,Januari,0.0,0.0,0.0,0,0.0
302,Melamor,1,TM,Kaptan (CaCo3),2020,Februari,0.0,0.0,0.0,0,0.0
303,Melamor,1,TM,Kaptan (CaCo3),2020,Maret,0.0,0.0,0.0,0,0.0
304,Melamor,1,TM,Kaptan (CaCo3),2020,April,0.0,0.0,0.0,0,0.0
305,Melamor,1,TM,Kaptan (CaCo3),2020,Mei,0.0,0.0,0.0,0,0.0
306,Melamor,1,TM,Kaptan (CaCo3),2020,Juni,0.0,0.0,0.0,0,0.0
307,Melamor,1,TM,Kaptan (CaCo3),2020,Juli,0.0,0.0,0.0,0,0.0
308,Melamor,1,TM,Kaptan (CaCo3),2020,Agustus,0.0,0.0,0.0,0,0.0
309,Melamor,1,TM,Kaptan (CaCo3),2020,September,0.0,0.0,0.0,0,0.0
310,Melamor,1,TM,Kaptan (CaCo3),2020,Oktober,0.0,0.0,0.0,0,0.0
311,Melamor,1,TM,Kaptan (CaCo3),2020,November,0.0,0.0,0.0,0,0.0
312,Melamor,1,TM,Kaptan (CaCo3),2020,Desember,0.0,0.0,0.0,0,0.0
313,Melamor,1,TM,Kaptan (CaCo3),2021,Januari,0.0,0.0,0.0,0,0.0
314,Melamor,1,TM,Kaptan (CaCo3),2021,Februari,0.0,0.0,0.0,0,0.0
315,Melamor,1,TM,Kaptan (CaCo3),2021,Maret,0.0,0.0,0.0,0,0.0
316,Melamor,1,TM,Kaptan (CaCo3),2021,April,0.0,0.0,0.0,0,0.0
317,Melamor,1,TM,Kaptan (CaCo3),2021,Mei,0.0,0.0,0.0,0,0.0
318,Melamor,1,TM,Kaptan (CaCo3),2021,Juni,0.0,0.0,0.0,0,0.0
319,Melamor,1,TM,Kaptan (CaCo3),2021,Juli,0.0,0.0,0.0,0,0.0
320,Melamor,1,TM,Kaptan (CaCo3),2021,Agustus,0.0,0.0,0.0,0,0.0
321,Melamor,1,TM,Kaptan (CaCo3),2021,September,0.0,0.0,0.0,0,0.0
322,Melamor,1,TM,Kaptan (CaCo3),2021,Oktober,0.0,0.0,0.0,0,0.0
323,Melamor,1,TM,Kaptan (CaCo3),2021,November,0.0,0.0,0.0,0,0.0
324,Melamor,1,TM,Kaptan (CaCo3),2021,Desember,0.0,0.0,0.0,0,0.0
325,Melamor,1,TM,Kaptan (CaCo3),2022,Januari,0.0,0.0,0.0,0,0.0
326,Melamor,1,TM,Kaptan (CaCo3),2022,Februari,0.0,0.0,0.0,0,0.0
