87,Mulau,3,312.1099999999999,40944,2025,Mulau-3-2025,Mulau_3,may,Mulau_3_may_2025
88,Mulau,4,438.62,55325,2025,Mulau-4-2025,Mulau_4,may,Mulau_4_may_2025
89,Mulau,5,330.499095,43560,2025,Mulau-5-2025,Mulau_5,may,Mulau_5_may_2025
90,Sedadung,1,311.8,41884,2025,Sedadung-1-2025,Sedadung_1,may,Sedadung_1_may_2025
91,Sedadung,2,291.04,38848,2025,Sedadung-2-2025,Sedadung_2,may,Sedadung_2_may_2025
92,Sedadung,3,285.42999999999995,38669,2025,Sedadung-3-2025,Sedadung_3,may,Sedadung_3_may_2025
93,Sedadung,4,283.54,34095,2025,Sedadung-4-2025,Sedadung_4,may,Sedadung_4_may_2025
94,Sedadung,5,361.534851,48595,2025,Sedadung-5-2025,Sedadung_5,may,Sedadung_5_may_2025
95,Sedadung,6,423.13065100000006,56392,2025,Sedadung-6-2025,Sedadung_6,may,Sedadung_6_may_2025
96,Tugang,1,364.75,46722,2025,Tugang-1-2025,Tugang_1,may,Tugang_1_may_2025
97,Tugang,2,347.5667679999999,45560,2025,Tugang-2-2025,Tugang_2,may,Tugang_2_may_2025
98,Tugang,3,345.84000000000003,49702,2025,Tugang-3-2025,Tugang_3,may,Tugang_3_may_2025
99,Tugang,4,292.176136,40283,2025,Tugang-4-2025,Tugang_4,may,Tugang_4_may_2025
100,Tugang,5,234.01,30668,2025,Tugang-5-2025,Tugang_5,may,Tugang_5_may_2025
101,Melamor,1,433.0558041958042,60723,2025,Melamor-1-2025,Melamor_1,jun,Melamor_1_jun_2025
102,Melamor,2,394.75000000000006,52773,2025,Melamor-2-2025,Melamor_2,jun,Melamor_2_jun_2025
103,Melamor,3,312.4300000000001,40907,2025,Melamor-3-2025,Melamor_3,jun,Melamor_3_jun_2025
104,Melamor,4,353.52,45992,2025,Melamor-4-2025,Melamor_4,jun,Melamor_4_jun_2025
105,Mulau,1,425.44,54641,2025,Mulau-1-2025,Mulau_1,jun,Mulau_1_jun_2025
106,Mulau,2,346.4800000000001,45378,2025,Mulau-2-2025,Mulau_2,jun,Mulau_2_jun_2025
107,Mulau,3,312.1099999999999,40944,2025,Mulau-3-2025,Mulau_3,jun,Mulau_3_jun_2025
108,Mulau,4,438.62,55325,2025,Mulau-4-2025,Mulau_4,jun,Mulau_4_jun_2025
109,Mulau,5,330.499095,43560,2025,Mulau-5-2025,Mulau_5,jun,Mulau_5_jun_2025
110,Sedadung,1,311.8,41884,2025,Sedadung-1-2025,Sedadung_1,jun,Sedadung_1_jun_2025
111,Sedadung,2,291.04,38848,2025,Sedadung-2-2025,Sedadung_2,jun,Sedadung_2_jun_2025
112,Sedadung,3,285.42999999999995,38669,2025,Sedadung-3-2025,Sedadung_3,jun,Sedadung_3_jun_2025
113,Sedadung,4,283.54,34095,2025,Sedadung-4-2025,Sedadung_4,jun,Sedadung_4_jun_2025
114,Melamor,1,55.68706293706295,7499,2019,Melamor-1-2019,Melamor_1,apr,Melamor_1_apr_2019
115,Melamor,1,55.68706293706295,7499,2019,Melamor-1-2019,Melamor_1,may,Melamor_1_may_2019
116,Melamor,1,55.68706293706295,7499,2019,Melamor-1-2019,Melamor_1,jun,Melamor_1_jun_2019
117,Melamor,1,55.68706293706295,7499,2019,Melamor-1-2019,Melamor_1,jul,Melamor_1_jul_2019
118,Melamor,1,55.68706293706295,7499,2019,Melamor-1-2019,Melamor_1,aug,Melamor_1_aug_2019
119,Melamor,1,55.68706293706295,7499,2019,Melamor-1-2019,Melamor_1,sep,Melamor_1_sep_2019
120,Melamor,1,55.68706293706295,7499,2019,Melamor-1-2019,Melamor_1,oct,Melamor_1_oct_2019
121,Melamor,1,55.68706293706295,7499,2019,Melamor-1-2019,Melamor_1,nov,Melamor_1_nov_2019
122,Melamor,1,55.68706293706295,7499,2019,Melamor-1-2019,Melamor_1,dec,Melamor_1_dec_2019
123,Sedadung,5,251.92,33595,2023,Sedadung-5-2023,Sedadung_5,jan,Sedadung_5_jan_2023
124,Sedadung,5,251.92,33595,2023,Sedadung-5-2023,Sedadung_5,feb,Sedadung_5_feb_2023
125,Sedadung,5,251.92,33595,2023,Sedadung-5-2023,Sedadung_5,mar,Sedadung_5_mar_2023
126,Sedadung,5,251.92,33595,2023,Sedadung-5-2023,Sedadung_5,apr,Sedadung_5_apr_2023
127,Sedadung,5,251.92,33595,2023,Sedadung-5-2023,Sedadung_5,may,Sedadung_5_may_2023
128,Sedadung,5,251.92,33595,2023,Sedadung-5-2023,Sedadung_5,jun,Sedadung_5_jun_2023
129,Sedadung,5,251.92,33595,2023,Sedadung-5-2023,Sedadung_5,jul,Sedadung_5_jul_2023
130,Sedadung,5,251.92,33595,2023,Sedadung-5-2023,Sedadung_5,aug,Sedadung_5_aug_2023
131,Sedadung,5,251.92,33595,2023,Sedadung-5-2023,Sedadung_5,sep,Sedadung_5_sep_2023
132,Sedadung,5,251.92,33595,2023,Sedadung-5-2023,Sedadung_5,oct,Sedadung_5_oct_2023
133,Sedadung,5,251.92,33595,2023,Sedadung-5-2023,Sedadung_5,nov,Sedadung_5_nov_2023
134,Sedadung,5,251.92,33595,2023,Sedadung-5-2023,Sedadung_5,dec,Sedadung_5_dec_2023
