id,tahun,no,lab_id,blok,sample_code,jenis_tanah,estate,divisi,tahun_tanam,blok_tt,nitrogen,pospor,kalium,calsium,magnesium,boron,cuprum
104,2021,104,FL 21 - 3290,I20,LSU-015,Mineral ,Mulau,3,2010,I202010,2.3693565493201705,0.1599668371552316,1.0300232702429148,0.4715375442367514,0.2412548786205626,14.203663541637672,5.221167700374018
105,2021,105,FL 21 - 3291,I19,LSU-016,Mineral ,Mulau,3,2010,I192010,3.013617982150075,0.182831244628319,1.0306725137692052,0.4549472288706963,0.1972715685907943,18.525683788064143,6.13425360020018
106,2021,106,FL 21 - 3292,I11,LSU-017,Mineral ,Mulau,2,2010,I112010,3.29698553126218,0.1646813264616502,1.1194921480403128,0.5109757995818931,0.2220577350111029,15.56308810654568,5.19645311862717
107,2021,107,FL 21 - 3293,I30,LSU-018,Mineral ,Mulau,3,2011,I302011,3.244398534492177,0.2084616589728136,1.187366159724643,0.4533792451323968,0.2399892764295393,17.39541791379263,7.238717077858174
108,2021,108,FL 21 - 3294,I32,LSU-019,Mineral ,Mulau,3,2011,I322011,3.390087792420275,0.2059314838193058,1.2140057546061311,0.493617927173869,0.2516663740405072,16.977305942054453,7.316310393989288
109,2021,109,FL 21 - 3295,I25,LSU-020,Mineral ,Mulau,3,2011,I252011,2.749109052964771,0.1759423944541028,1.0469301367066446,0.551781485749362,0.3062899370562558,13.883830673079496,6.25711275486842
110,2021,110,FL 21 - 3296,I31,LSU-021,Mineral ,Mulau,3,2011,I312011,2.678392098923185,0.1945474568892133,1.086005939399425,0.5766637705214297,0.2978207920611696,14.950590673323404,6.630455427738455
111,2021,111,FL 21 - 3297,I03,LSU-022,Mineral ,Mulau,2,2011,I032011,2.979020956803647,0.1769716035150086,0.9658402711525298,0.3258683917415173,0.3170558450898538,13.747572776595264,5.102138120696513
112,2021,112,FL 21 - 3298,I15,LSU-023,Mineral ,Mulau,3,2011,I152011,2.754743662233913,0.1864669019169657,1.1047928855486473,0.4572952066492223,0.2404095772661258,17.1130258225995,6.766366327893381
113,2021,113,FL 21 - 3299,I09,LSU-024,Mineral ,Mulau,2,2010,I092010,2.7974466145558003,0.1974058410216636,1.189698065308194,0.5059287145868887,0.2268875687909582,15.644772513536466,7.219563739516246
114,2021,114,FL 21 - 3300,I10,LSU-025,Mineral ,Mulau,2,2010,I102010,2.804615964142896,0.1986626327730029,1.227819864746618,0.5790971309662094,0.2648548421892036,16.42295486401246,6.873846457800979
115,2021,115,FL 21 - 3301,I12,LSU-026,Mineral ,Mulau,2,2012,I122012,2.8261769661408147,0.1835843564610886,1.0405886911104396,0.4083731663446238,0.2935098995242386,18.545728616210894,2.987642122508225
