id,company,estate_lama,status_lahan,divisi_lama,blok,tahun_tanam,id.1,class,luas,comments,bulan,periode,pokok,asal_bibit,estate,divisi,tm_tbm,divisi_a_b,x,y
1,PT. Grand Utama Mandiri,Barat,Inti,Division II,G18,2010,1,Palms,1.08,,,,0,Scofindo,Tugang,4,TM,,111158981637311,0.533398231200805
2,PT. Grand Utama Mandiri,Barat,Inti,Division II,G23,2010,1,Palms,0.15,,,,0,Scofindo,Tugang,4,TM,,11115386326779,0.533509699662859
3,PT. Grand Utama Mandiri,Barat,Inti,Division II,G23,2010,1,Palms,0.04,,,,0,Scofindo,Tugang,4,TM,,111155675242938,0.534114769036872
4,PT. Grand Utama Mandiri,Barat,Inti,Division II,G23,2010,1,Palms,0.26,,,,0,Scofindo,Tugang,4,TM,,111156186772296,0.53473905361876
5,PT. Grand Utama Mandiri,Barat,Inti,Division II,G23,2010,1,Palms,0.52,,,,0,Scofindo,Tugang,4,TM,,111156250972669,0.535210991131243
6,PT. Grand Utama Mandiri,Barat,Inti,Division II,G23,2010,1,Palms,0.28,,,,0,Scofindo,Tugang,4,TM,,111156542366196,0.534519780574438
7,PT. Grand Utama Mandiri,Barat,Inti,Division II,G23,2010,1,Palms,0.01,,,,0,Scofindo,Tugang,4,TM,,111156440450894,0.53534859469497
8,PT. Grand Utama Mandiri,Barat,Inti,Division II,G13,2010,1,Palms,0.27,,,,0,Scofindo,Tugang,4,TM,,111178004997011,0.524081199419548
9,PT. Grand Utama Mandiri,Barat,Inti,Division II,G13,2010,1,Palms,0.27,,,,0,Scofindo,Tugang,4,TM,,111177896805345,0.523912018484352
10,PT. Grand Utama Mandiri,Barat,Inti,Division II,G13,2010,1,Palms,0.26,,,,0,Scofindo,Tugang,4,TM,,111184527767186,0.523367062481556
11,PT. Grand Utama Mandiri,Barat,Inti,Division II,G13,2010,1,Palms,0.74,,,,0,Scofindo,Tugang,4,TM,,111184092549398,0.522823741213226
12,PT. Grand Utama Mandiri,Barat,Inti,Division II,G10,2010,1,Palms,0.78,,,,0,Scofindo,Tugang,3,TM,,111178280524759,0.516905487048266
13,PT. Grand Utama Mandiri,Barat,Inti,Division II,G10,2010,1,Palms,0.01,,,,0,Scofindo,Tugang,3,TM,,111178323094733,0.516293684959907
14,PT. Grand Utama Mandiri,Barat,Inti,Division II,G10,2010,1,Palms,0.79,,,,0,Scofindo,Tugang,3,TM,,111180141171011,0.514628179943786
15,PT. Grand Utama Mandiri,Barat,Inti,Division II,G10,2010,1,Palms,0.04,,,,0,Scofindo,Tugang,3,TM,,111174891156943,0.515856535024396
16,PT. Grand Utama Mandiri,Barat,Inti,Division II,G10,2010,1,Palms,0.4,,,,0,Scofindo,Tugang,3,TM,,111174265417599,0.520136518044402
17,PT. Grand Utama Mandiri,Barat,Inti,Division II,G10,2010,1,Palms,0.02,,,,0,Scofindo,Tugang,3,TM,,111179332142342,0.513784899836331
18,PT. Grand Utama Mandiri,Barat,Inti,Division II,G11,2009,1,Palms,0.79,,,,0,Lonsum,Tugang,3,TM,,111166404260602,0.512121844792976
19,PT. Grand Utama Mandiri,Barat,Inti,Division II,G05,2009,1,Palms,0.03,,,,0,Lonsum,Tugang,3,TM,,11117577506242,0.504889827976171
20,PT. Grand Utama Mandiri,Barat,Inti,Division II,G01,2010,1,Palms,0.81,,,,0,Lonsum,Tugang,3,TM,,11117909761075,0.49402032058501
21,PT. Grand Utama Mandiri,Barat,Inti,Division II,G18,2010,1,Palms,0.3,,,,0,Scofindo,Tugang,4,TM,,111161183371562,0.527930535239993
22,PT. Grand Utama Mandiri,Barat,Inti,Division II,G18,2010,1,Palms,0.26,,,,0,Scofindo,Tugang,4,TM,,111161430845177,0.52786250636568
23,PT. Grand Utama Mandiri,Barat,Inti,Division II,G24,2009,1,Palms,0.5,,,,0,Lonsum,Tugang,4,TM,,111150809183184,0.53062832286551
24,PT. Grand Utama Mandiri,Barat,Inti,Division II,G10,2010,1,Palms,0.07,,,,0,Scofindo,Tugang,3,TM,,111172894421986,0.517973412708461
25,PT. Grand Utama Mandiri,Barat,Inti,Division II,G08,2009,1,Palms,1.46,,,,0,Lonsum,Tugang,3,TM,,111168669237709,0.507644744905625
26,PT. Grand Utama Mandiri,Barat,Inti,Division II,G08,2009,1,Palms,0.75,,,,0,Lonsum,Tugang,3,TM,,111169015531299,0.508099406981038
27,PT. Grand Utama Mandiri,Barat,Inti,Division II,G07,2009,1,Palms,0.36,,,,0,Lonsum,Tugang,3,TM,,111175642412899,0.505330489887108
28,PT. Grand Utama Mandiri,Barat,Inti,Division II,G02,2009,1,Palms,0.41,,,,0,Lonsum,Tugang,3,TM,,111176001953694,0.499780060853426
29,PT. Grand Utama Mandiri,Barat,Inti,Division II,G01,2010,1,Palms,0.24,,,,0,Lonsum,Tugang,3,TM,,111184081895418,0.494760998101992
30,PT. Grand Utama Mandiri,Barat,Inti,Division II,G01,2010,1,Palms,0.08,,,,0,Lonsum,Tugang,3,TM,,111184148153674,0.495379043976789
31,PT. Grand Utama Mandiri,Barat,Inti,Division II,G15,2010,1,Palms,0.43,,,,0,Lonsum,Tugang,4,TM,,111161790284802,0.521919375467709
32,PT. Grand Utama Mandiri,Barat,Inti,Division II,G19,2009,1,Palms,1.21,,,,0,Lonsum,Tugang,4,TM,,111151062366382,0.525194882926114
33,PT. Grand Utama Mandiri,Barat,Inti,Division II,G11,2009,1,Palms,0.53,,,,0,Lonsum,Tugang,3,TM,,111170819114123,0.512929599476431
34,PT. Grand Utama Mandiri,Barat,Inti,Division II,G11,2009,1,Palms,0.79,,,,0,Lonsum,Tugang,3,TM,,111170914705833,0.516658231423277
35,PT. Grand Utama Mandiri,Barat,Inti,Division II,G11,2009,1,Palms,1.12,,,,0,Lonsum,Tugang,3,TM,,111169539822604,0.519340877447585
36,PT. Grand Utama Mandiri,Barat,Inti,Division II,G11,2009,1,Palms,1.68,,,,0,Lonsum,Tugang,3,TM,,111168633515111,0.519243663197817
37,PT. Grand Utama Mandiri,Barat,Inti,Division II,G02,2009,1,Palms,0.99,,,,0,Lonsum,Tugang,3,TM,,111175188117568,0.491721507090681
38,PT. Grand Utama Mandiri,Barat,Inti,Division II,G07,2009,1,Palms,0.6,,,,0,Lonsum,Tugang,3,TM,,111171194931809,0.50471963679069
39,PT. Grand Utama Mandiri,Barat,Inti,Division II,G07,2009,1,Palms,0.24,,,,0,Lonsum,Tugang,3,TM,,111171338485017,0.50435693339877
40,PT. Grand Utama Mandiri,Barat,Inti,Division II,G07,2009,1,Palms,0.01,,,,0,Lonsum,Tugang,3,TM,,111172469939886,0.506540428692409
41,PT. Grand Utama Mandiri,Barat,Inti,Division II,G07,2009,1,Palms,0.01,,,,0,Lonsum,Tugang,3,TM,,11117252067081,0.506752200454655
42,PT. Grand Utama Mandiri,Barat,Inti,Division II,G06,2009,1,Palms,0.81,,,,0,Lonsum,Tugang,3,TM,,111169580996618,0.503210001005718
43,PT. Grand Utama Mandiri,Barat,Inti,Division II,G06,2009,1,Palms,0.44,,,,0,Lonsum,Tugang,3,TM,,111169655547358,0.502506275780008
44,PT. Grand Utama Mandiri,Barat,Inti,Division II,G02,2009,1,Palms,0.01,,,,0,Lonsum,Tugang,3,TM,,111175208051391,0.493590904910166
45,PT. Grand Utama Mandiri,Barat,Inti,Division II,G23,2010,1,Palms,0.05,,,,0,Scofindo,Tugang,4,TM,,111150711893911,0.531922088162253
46,PT. Grand Utama Mandiri,Barat,Inti,Division II,G13,2010,1,Palms,0.12,,,,0,Scofindo,Tugang,4,TM,,111188135078943,0.516135388746116
47,PT. Grand Utama Mandiri,Barat,Inti,Division II,G07,2009,1,Palms,0.06,,,,0,Lonsum,Tugang,3,TM,,11117479137517,0.506264824959143
48,PT. Grand Utama Mandiri,Barat,Inti,Division II,G18,2010,1,Palms,0.16,,,,0,Scofindo,Tugang,4,TM,,111159002589345,0.534361238775658
49,PT. Grand Utama Mandiri,Barat,Inti,Division II,G18,2010,1,Palms,0.29,,,,0,Scofindo,Tugang,4,TM,,111162678146693,0.530369711442949
50,PT. Grand Utama Mandiri,Barat,Inti,Division II,G16,2009,1,Palms,0.02,,,,0,Lonsum,Tugang,4,TM,,111158869611539,0.519063225294357
51,PT. Grand Utama Mandiri,Barat,Inti,Division II,G05,2009,1,Palms,0.41,,,,0,Lonsum,Tugang,3,TM,,111175196517993,0.503791124168132
52,PT. Grand Utama Mandiri,Barat,Inti,Division II,G24,2009,1,Palms,1.22,,,,0,Lonsum,Tugang,4,TM,,1111498670721,0.528577587890995
53,PT. Grand Utama Mandiri,Barat,Inti,Division II,G13,2010,1,Palms,0.42,,,,0,Scofindo,Tugang,4,TM,,111177592446595,0.522186072093429
54,PT. Grand Utama Mandiri,Barat,Inti,Division II,G21,2010,4,Vacant Area,0.79,,,,0,Lonsum,Tugang,4,TM,,111158805980593,0.537707369377594
55,PT. Grand Utama Mandiri,Barat,Inti,Division II,G18,2010,1,Palms,1.87,,,,0,Scofindo,Tugang,4,TM,,111162704853998,0.529137454496711
56,PT. Grand Utama Mandiri,Barat,Inti,Division II,G18,2010,4,Vacant Area,0.04,,,,0,Scofindo,Tugang,4,TM,,111160311500403,0.532580339483394
57,PT. Grand Utama Mandiri,Barat,Inti,Division II,G18,2010,4,Vacant Area,0.12,,,,0,Scofindo,Tugang,4,TM,,111162787123467,0.531527086063379
58,PT. Grand Utama Mandiri,Barat,Inti,Division II,G18,2010,1,Palms,1.7,,,,0,Scofindo,Tugang,4,TM,,111159911965746,0.52871503390243
59,PT. Grand Utama Mandiri,Barat,Inti,Division II,G23,2010,4,Vacant Area,0.46,,,,0,Scofindo,Tugang,4,TM,,111152156788668,0.536979119123463
60,PT. Grand Utama Mandiri,Barat,Inti,Division II,G23,2010,4,Vacant Area,0.04,,,,0,Scofindo,Tugang,4,TM,,111152898772766,0.538297269851695
61,PT. Grand Utama Mandiri,Barat,Inti,Division II,G23,2010,4,Vacant Area,0.06,,,,0,Scofindo,Tugang,4,TM,,111153576815571,0.538139949301502
62,PT. Grand Utama Mandiri,Barat,Inti,Division II,G23,2010,1,Palms,0.27,,,,0,Scofindo,Tugang,4,TM,,111152003343025,0.531488852896264
63,PT. Grand Utama Mandiri,Barat,Inti,Division II,G24,2009,1,Palms,1.09,,,,0,Lonsum,Tugang,4,TM,,111150489420155,0.526412653544024
64,PT. Grand Utama Mandiri,Barat,Inti,Division II,G24,2009,1,Palms,2.17,,,,0,Lonsum,Tugang,4,TM,,111148994015402,0.5281863093585
65,PT. Grand Utama Mandiri,Barat,Inti,Division II,G24,2009,1,Palms,0.01,,,,0,Lonsum,Tugang,4,TM,,111147354958546,0.524013746573512
66,PT. Grand Utama Mandiri,Barat,Inti,Division II,G24,2009,1,Palms,0.33,,,,0,Lonsum,Tugang,4,TM,,111146810310884,0.523925941125055
67,PT. Grand Utama Mandiri,Barat,Inti,Division II,G28,2010,4,Vacant Area,0.15,,,,0,Lonsum,Tugang,4,TM,,111142336843121,0.525781677090222
68,PT. Grand Utama Mandiri,Barat,Inti,Division II,G13,2010,1,Palms,1.22,,,,0,Scofindo,Tugang,4,TM,,111183329636543,0.51683155686752
69,PT. Grand Utama Mandiri,Barat,Inti,Division II,G13,2010,1,Palms,0.02,,,,0,Scofindo,Tugang,4,TM,,111182249321316,0.519628496588159
70,PT. Grand Utama Mandiri,Barat,Inti,Division II,G13,2010,1,Palms,0.73,,,,0,Scofindo,Tugang,4,TM,,111184703986193,0.520262133125648
71,PT. Grand Utama Mandiri,Barat,Inti,Division II,G13,2010,1,Palms,0.05,,,,0,Scofindo,Tugang,4,TM,,111184899930965,0.52111944530385
72,PT. Grand Utama Mandiri,Barat,Inti,Division II,G13,2010,1,Palms,0.05,,,,0,Scofindo,Tugang,4,TM,,111184904221098,0.520732561470909
73,PT. Grand Utama Mandiri,Barat,Inti,Division II,G13,2010,1,Palms,0.02,,,,0,Scofindo,Tugang,4,TM,,111185119993684,0.520971104121616
74,PT. Grand Utama Mandiri,Barat,Inti,Division II,G13,2010,4,Vacant Area,0.43,,,,0,Scofindo,Tugang,4,TM,,111184892365697,0.520647466025194
75,PT. Grand Utama Mandiri,Barat,Inti,Division II,G13,2010,1,Palms,1.99,,,,0,Scofindo,Tugang,4,TM,,111187172001191,0.516984785363552
76,PT. Grand Utama Mandiri,Barat,Inti,Division II,G13,2010,4,Vacant Area,0.08,,,,0,Scofindo,Tugang,4,TM,,111187356145447,0.515467192407737
77,PT. Grand Utama Mandiri,Barat,Inti,Division II,G13,2010,4,Vacant Area,0.09,,,,0,Scofindo,Tugang,4,TM,,111186661875523,0.51727009309604
78,PT. Grand Utama Mandiri,Barat,Inti,Division II,G13,2010,4,Vacant Area,0.09,,,,0,Scofindo,Tugang,4,TM,,111186270068791,0.518214239314608
79,PT. Grand Utama Mandiri,Barat,Inti,Division II,G13,2010,4,Vacant Area,0.05,,,,0,Scofindo,Tugang,4,TM,,111178808754502,0.521661771380727
80,PT. Grand Utama Mandiri,Barat,Inti,Division II,G10,2010,4,Vacant Area,0.08,,,,0,Scofindo,Tugang,3,TM,,111174797235526,0.518809330324814
81,PT. Grand Utama Mandiri,Barat,Inti,Division II,G10,2010,4,Vacant Area,0.05,,,,0,Scofindo,Tugang,3,TM,,11117537226274,0.518085949165857
82,PT. Grand Utama Mandiri,Barat,Inti,Division II,G10,2010,4,Vacant Area,0.05,,,,0,Scofindo,Tugang,3,TM,,111174004531737,0.518046609686391
83,PT. Grand Utama Mandiri,Barat,Inti,Division II,G10,2010,1,Palms,0.7,,,,0,Scofindo,Tugang,3,TM,,111176529847759,0.515846878650979
84,PT. Grand Utama Mandiri,Barat,Inti,Division II,G10,2010,4,Vacant Area,0.02,,,,0,Scofindo,Tugang,3,TM,,111176985355479,0.516828498252431
85,PT. Grand Utama Mandiri,Barat,Inti,Division II,G10,2010,1,Palms,2.88,,,,0,Scofindo,Tugang,3,TM,,111179466422826,0.5156331374218
86,PT. Grand Utama Mandiri,Barat,Inti,Division II,G10,2010,4,Vacant Area,0.04,,,,0,Scofindo,Tugang,3,TM,,111179616997706,0.512371944884208
87,PT. Grand Utama Mandiri,Barat,Inti,Division II,G10,2010,4,Vacant Area,0.13,,,,0,Scofindo,Tugang,3,TM,,111178724886964,0.512558398609649
88,PT. Grand Utama Mandiri,Barat,Inti,Division II,G10,2010,4,Vacant Area,0.05,,,,0,Scofindo,Tugang,3,TM,,111179356359539,0.512147146147169
89,PT. Grand Utama Mandiri,Barat,Inti,Division II,G10,2010,4,Vacant Area,0.2,,,,0,Scofindo,Tugang,3,TM,,111178406276875,0.511916583513397
90,PT. Grand Utama Mandiri,Barat,Inti,Division II,G10,2010,4,Vacant Area,0.04,,,,0,Scofindo,Tugang,3,TM,,111173900511203,0.522419260810469
91,PT. Grand Utama Mandiri,Barat,Inti,Division II,G10,2010,4,Vacant Area,0.04,,,,0,Scofindo,Tugang,3,TM,,111173210314221,0.522449770743947
92,PT. Grand Utama Mandiri,Barat,Inti,Division II,G10,2010,4,Vacant Area,0.04,,,,0,Scofindo,Tugang,3,TM,,111173936600205,0.522257406814593
93,PT. Grand Utama Mandiri,Barat,Inti,Division II,G10,2010,4,Vacant Area,0.03,,,,0,Scofindo,Tugang,3,TM,,111173991926004,0.521772504007408
94,PT. Grand Utama Mandiri,Barat,Inti,Division II,G11,2009,1,Palms,3.99,,,,0,Lonsum,Tugang,3,TM,,111167621930243,0.511491286429562
95,PT. Grand Utama Mandiri,Barat,Inti,Division II,G11,2009,1,Palms,0.72,,,,0,Lonsum,Tugang,3,TM,,111169772349977,0.510155922185903
96,PT. Grand Utama Mandiri,Barat,Inti,Division II,G11,2009,4,Vacant Area,0.09,,,,0,Lonsum,Tugang,3,TM,,111168428572354,0.510346675831769
97,PT. Grand Utama Mandiri,Barat,Inti,Division II,G11,2009,4,Vacant Area,0.03,,,,0,Lonsum,Tugang,3,TM,,111167138062925,0.512579724546616
98,PT. Grand Utama Mandiri,Barat,Inti,Division II,G11,2009,4,Vacant Area,0.03,,,,0,Lonsum,Tugang,3,TM,,111168681912478,0.511657360584822
99,PT. Grand Utama Mandiri,Barat,Inti,Division II,G11,2009,4,Vacant Area,0.03,,,,0,Lonsum,Tugang,3,TM,,111168623687952,0.511270343241542
100,PT. Grand Utama Mandiri,Barat,Inti,Division II,G11,2009,4,Vacant Area,0.04,,,,0,Lonsum,Tugang,3,TM,,111167400048425,0.510954142821303
101,PT. Grand Utama Mandiri,Barat,Inti,Division II,G11,2009,4,Vacant Area,0.07,,,,0,Lonsum,Tugang,3,TM,,11116832986622,0.511935574421074
102,PT. Grand Utama Mandiri,Barat,Inti,Division II,G05,2009,1,Palms,5.58,,,,0,Lonsum,Tugang,3,TM,,11117365017211,0.504568492622062
103,PT. Grand Utama Mandiri,Barat,Inti,Division II,G01,2010,1,Palms,1.16,,,,0,Lonsum,Tugang,3,TM,,111178910567874,0.494667905815573
104,PT. Grand Utama Mandiri,Barat,Inti,Division II,G07,2009,4,Vacant Area,0.05,,,,0,Lonsum,Tugang,3,TM,,111175522320999,0.506573918648286
105,PT. Grand Utama Mandiri,Barat,Inti,Division II,G09,2009,1,Palms,2.36,,,,0,Lonsum,Tugang,3,TM,,111160390278261,0.500922406301633
106,PT. Grand Utama Mandiri,Barat,Inti,Division II,G09,2009,4,Vacant Area,0.05,,,,0,Lonsum,Tugang,3,TM,,111160131395862,0.500569392702503
107,PT. Grand Utama Mandiri,Barat,Inti,Division II,G09,2009,4,Vacant Area,0.15,,,,0,Lonsum,Tugang,3,TM,,111159310443797,0.501505289758681
108,PT. Grand Utama Mandiri,Barat,Inti,Division II,G09,2009,4,Vacant Area,0.08,,,,0,Lonsum,Tugang,3,TM,,111159806968827,0.50101711602593
109,PT. Grand Utama Mandiri,Barat,Inti,Division II,G09,2009,4,Vacant Area,0.03,,,,0,Lonsum,Tugang,3,TM,,111159490752569,0.500713121283064
110,PT. Grand Utama Mandiri,Barat,Inti,Division II,G15,2010,1,Palms,0.51,,,,0,Lonsum,Tugang,4,TM,,111167057176574,0.524446021080759
111,PT. Grand Utama Mandiri,Barat,Inti,Division II,G15,2010,1,Palms,0.49,,,,0,Lonsum,Tugang,4,TM,,111165542951044,0.523622025611295
112,PT. Grand Utama Mandiri,Barat,Inti,Division II,G15,2010,1,Palms,0.44,,,,0,Lonsum,Tugang,4,TM,,111165153397015,0.524481362575822
113,PT. Grand Utama Mandiri,Barat,Inti,Division II,G15,2010,1,Palms,0.05,,,,0,Lonsum,Tugang,4,TM,,111166472735922,0.523607152955748
114,PT. Grand Utama Mandiri,Barat,Inti,Division II,G15,2010,4,Vacant Area,0.49,,,,0,Lonsum,Tugang,4,TM,,111165072831467,0.524208194744261
115,PT. Grand Utama Mandiri,Barat,Inti,Division II,G03,2009,1,Palms,9.78,,,,0,Lonsum,Tugang,3,TM,,111172581295748,0.498457081124115
116,PT. Grand Utama Mandiri,Barat,Inti,Division II,G03,2009,4,Vacant Area,0.04,,,,0,Lonsum,Tugang,3,TM,,11117224264723,0.499463333323763
117,PT. Grand Utama Mandiri,Barat,Inti,Division II,G16,2009,1,Palms,0.64,,,,0,Lonsum,Tugang,4,TM,,111163682400221,0.517313482156614
118,PT. Grand Utama Mandiri,Barat,Inti,Division II,G16,2009,1,Palms,0.14,,,,0,Lonsum,Tugang,4,TM,,111160085748903,0.520068008903546
119,PT. Grand Utama Mandiri,Barat,Inti,Division II,G16,2009,1,Palms,0.16,,,,0,Lonsum,Tugang,4,TM,,11116151283331,0.519168731066507
120,PT. Grand Utama Mandiri,Barat,Inti,Division II,G16,2009,4,Vacant Area,0.08,,,,0,Lonsum,Tugang,4,TM,,111161380890383,0.519321787312296
121,PT. Grand Utama Mandiri,Barat,Inti,Division II,G16,2009,1,Palms,2.5,,,,0,Lonsum,Tugang,4,TM,,111158289924564,0.520600273476774
122,PT. Grand Utama Mandiri,Barat,Inti,Division II,G16,2009,4,Vacant Area,0.05,,,,0,Lonsum,Tugang,4,TM,,111158301509265,0.519392739770883
123,PT. Grand Utama Mandiri,Barat,Inti,Division II,G16,2009,1,Palms,0.68,,,,0,Lonsum,Tugang,4,TM,,111160565124425,0.51898809015315
124,PT. Grand Utama Mandiri,Barat,Inti,Division II,G22,2010,1,Palms,0.36,,,,0,Scofindo,Tugang,4,TM,,111156896769808,0.533507244073507
125,PT. Grand Utama Mandiri,Barat,Inti,Division II,G22,2010,1,Palms,0.15,,,,0,Scofindo,Tugang,4,TM,,111156282372161,0.529959426546329
126,PT. Grand Utama Mandiri,Barat,Inti,Division II,G22,2010,1,Palms,0.07,,,,0,Scofindo,Tugang,4,TM,,111155961104652,0.529778871860188
127,PT. Grand Utama Mandiri,Barat,Inti,Division II,G22,2010,1,Palms,0.03,,,,0,Scofindo,Tugang,4,TM,,111155880183349,0.53032817408079
128,PT. Grand Utama Mandiri,Barat,Inti,Division II,G24,2009,1,Palms,3.4,,,,0,Lonsum,Tugang,4,TM,,111153733734571,0.527941955088229
129,PT. Grand Utama Mandiri,Barat,Inti,Division II,G24,2009,4,Vacant Area,0.09,,,,0,Lonsum,Tugang,4,TM,,111153327198931,0.529023275411312
130,PT. Grand Utama Mandiri,Barat,Inti,Division II,G28,2010,1,Palms,1.02,,,,0,Lonsum,Tugang,4,TM,,111146297884444,0.528409854571902
131,PT. Grand Utama Mandiri,Barat,Inti,Division II,G28,2010,4,Vacant Area,0.01,,,,0,Lonsum,Tugang,4,TM,,111145064038272,0.527233762463807
132,PT. Grand Utama Mandiri,Barat,Inti,Division II,G08,2009,1,Palms,7.18,,,,0,Lonsum,Tugang,3,TM,,111169790073617,0.505672696093037
133,PT. Grand Utama Mandiri,Barat,Inti,Division II,G08,2009,1,Palms,0.68,,,,0,Lonsum,Tugang,3,TM,,111164440597791,0.506845989867169
134,PT. Grand Utama Mandiri,Barat,Inti,Division II,G02,2009,1,Palms,0.01,,,,0,Lonsum,Tugang,3,TM,,111176911204987,0.497010308160436
135,PT. Grand Utama Mandiri,Barat,Inti,Division II,G02,2009,1,Palms,2.42,,,,0,Lonsum,Tugang,3,TM,,111175160519319,0.49463595123032
136,PT. Grand Utama Mandiri,Barat,Inti,Division II,G12,2010,1,Palms,1.33,,,,0,Scofindo,Tugang,3,TM,,111158731356195,0.515020962086455
137,PT. Grand Utama Mandiri,Barat,Inti,Division II,G01,2010,1,Palms,0.26,,,,0,Lonsum,Tugang,3,TM,,111183418086193,0.500113706284749
138,PT. Grand Utama Mandiri,Barat,Inti,Division II,G01,2010,4,Vacant Area,0.03,,,,0,Lonsum,Tugang,3,TM,,111183244540372,0.497460460708352
139,PT. Grand Utama Mandiri,Barat,Inti,Division II,G01,2010,4,Vacant Area,0.06,,,,0,Lonsum,Tugang,3,TM,,111182655290187,0.497945717368493
140,PT. Grand Utama Mandiri,Barat,Inti,Division II,G01,2010,1,Palms,1.29,,,,0,Lonsum,Tugang,3,TM,,111182271678324,0.495298030928404
141,PT. Grand Utama Mandiri,Barat,Inti,Division II,G15,2010,1,Palms,1.53,,,,0,Lonsum,Tugang,4,TM,,111160633479253,0.52411720140978
142,PT. Grand Utama Mandiri,Barat,Inti,Division II,G15,2010,1,Palms,3.15,,,,0,Lonsum,Tugang,4,TM,,111163169070342,0.521384071619562
143,PT. Grand Utama Mandiri,Barat,Inti,Division II,G15,2010,1,Palms,0.68,,,,0,Lonsum,Tugang,4,TM,,111158360881356,0.523479186364653
144,PT. Grand Utama Mandiri,Barat,Inti,Division II,G15,2010,1,Palms,0.2,,,,0,Lonsum,Tugang,4,TM,,111162481141302,0.524066641953596
145,PT. Grand Utama Mandiri,Barat,Inti,Division II,G19,2009,1,Palms,1.65,,,,0,Lonsum,Tugang,4,TM,,111156557246831,0.525644058571361
146,PT. Grand Utama Mandiri,Barat,Inti,Division II,G19,2009,4,Vacant Area,0.18,,,,0,Lonsum,Tugang,4,TM,,111157131924121,0.525643977762857
147,PT. Grand Utama Mandiri,Barat,Inti,Division II,G19,2009,1,Palms,1.28,,,,0,Lonsum,Tugang,4,TM,,111150283553203,0.522007051489999
148,PT. Grand Utama Mandiri,Barat,Inti,Division II,G19,2009,1,Palms,1.28,,,,0,Lonsum,Tugang,4,TM,,111151746828891,0.523956977550121
149,PT. Grand Utama Mandiri,Barat,Inti,Division II,G11,2009,1,Palms,3.1,,,,0,Lonsum,Tugang,3,TM,,111172552487148,0.514341480732358
150,PT. Grand Utama Mandiri,Barat,Inti,Division II,G11,2009,1,Palms,0.51,,,,0,Lonsum,Tugang,3,TM,,111169693521761,0.518427279939298
151,PT. Grand Utama Mandiri,Barat,Inti,Division II,G11,2009,1,Palms,0.51,,,,0,Lonsum,Tugang,3,TM,,111169220237626,0.515905963898372
152,PT. Grand Utama Mandiri,Barat,Inti,Division II,G11,2009,1,Palms,0.02,,,,0,Lonsum,Tugang,3,TM,,111169283937237,0.516555361047443
153,PT. Grand Utama Mandiri,Barat,Inti,Division II,G11,2009,1,Palms,0.74,,,,0,Lonsum,Tugang,3,TM,,111169388293732,0.51390442934226
154,PT. Grand Utama Mandiri,Barat,Inti,Division II,G09,2009,1,Palms,0.19,,,,0,Lonsum,Tugang,3,TM,,111166874620114,0.504621525230225
155,PT. Grand Utama Mandiri,Barat,Inti,Division II,G07,2009,1,Palms,1.35,,,,0,Lonsum,Tugang,3,TM,,111171811202707,0.510799712793957
156,PT. Grand Utama Mandiri,Barat,Inti,Division II,G07,2009,1,Palms,0.18,,,,0,Lonsum,Tugang,3,TM,,11117179421099,0.509633711316125
157,PT. Grand Utama Mandiri,Barat,Inti,Division II,G07,2009,1,Palms,0.51,,,,0,Lonsum,Tugang,3,TM,,111174227356437,0.510110331577228
158,PT. Grand Utama Mandiri,Barat,Inti,Division II,G13,2010,1,Palms,1.59,,,,0,Scofindo,Tugang,4,TM,,111183245251363,0.523808932876237
159,PT. Grand Utama Mandiri,Barat,Inti,Division II,G13,2010,1,Palms,0.61,,,,0,Scofindo,Tugang,4,TM,,111182554183996,0.525010913015941
160,PT. Grand Utama Mandiri,Barat,Inti,Division II,G13,2010,4,Vacant Area,0.24,,,,0,Scofindo,Tugang,4,TM,,111182821154489,0.524759059135482
161,PT. Grand Utama Mandiri,Barat,Inti,Division II,G13,2010,4,Vacant Area,0.04,,,,0,Scofindo,Tugang,4,TM,,111183132181685,0.524240626420874
162,PT. Grand Utama Mandiri,Barat,Inti,Division II,G13,2010,4,Vacant Area,0.04,,,,0,Scofindo,Tugang,4,TM,,11118325944731,0.52351725724965
163,PT. Grand Utama Mandiri,Barat,Inti,Division II,G13,2010,4,Vacant Area,0.08,,,,0,Scofindo,Tugang,4,TM,,111182967620049,0.523548494807382
164,PT. Grand Utama Mandiri,Barat,Inti,Division II,G13,2010,4,Vacant Area,0.06,,,,0,Scofindo,Tugang,4,TM,,111182480495377,0.525163267423082
165,PT. Grand Utama Mandiri,Barat,Inti,Division II,G28,2010,1,Palms,2.38,,,,0,Lonsum,Tugang,4,TM,,111147495741411,0.531744265481305
166,PT. Grand Utama Mandiri,Barat,Inti,Division II,G28,2010,4,Vacant Area,0.22,,,,0,Lonsum,Tugang,4,TM,,111146818914011,0.531969476138085
167,PT. Grand Utama Mandiri,Barat,Inti,Division II,G28,2010,4,Vacant Area,0.06,,,,0,Lonsum,Tugang,4,TM,,111148593075365,0.531760336024934
168,PT. Grand Utama Mandiri,Barat,Inti,Division II,G23,2010,1,Palms,2.1,,,,0,Scofindo,Tugang,4,TM,,111153360277292,0.531585603388405
169,PT. Grand Utama Mandiri,Barat,Inti,Division II,G23,2010,4,Vacant Area,0.03,,,,0,Scofindo,Tugang,4,TM,,111153779437286,0.531254658435664
